,view_num,inform_num,inform_id,reported_id,reported_address,post_time,reported_credit,weibo_content,repost_num,likes,comment_num,id_tweets,id_following,id_follower,label
1010,120.0,1.0,Gtv4rf4lI,6210574157,  河北,2018-08-07 09:16:29,中,:澳洲一中国女子过马路闯红灯， 被警察拦下要处罚，女子开始撒泼，又从包里掏出一把刀，警察三次最严厉警告后她继续打电话直接被击毙！要记得，别任性，你们不是在中国~他们有权开枪 文明出游，文明出游..[发呆] 曲阳县艺凯石材雕刻销售处的微博视频 ,0,0,0,803,83,116,1
1011,96.0,1.0,Gxa7Kjhor,6064155014,  海外 日本,2018-08-31 11:18:10,中,:澳洲一中国女子过马路闯红灯， 被警察拦下要处罚，女子开始撒泼，又从包里掏出一把刀，警察三次最严厉警告后她继续打电话直接被击毙！要记得，别任性，你们不是在中国~他们有权开枪 文明出游，文明出游..[发呆]在澳洲的要注意了（转自朋友圈） 长春 · 红旗街区 http://t.cn/RFMG0cO,0,0,0,1630,498,5727,1
1012,111.0,1.0,GBBHh1EYa,6192093547,  重庆,2018-09-29 16:51:04,中,:,5,7,3,183,2990,2299,1
1013,176.0,12.0,GBCkIb1JE,6187207675,  广东,2018-09-29 18:28:14,正常,:触目惊心。 网络重口菌菌的微博视频 ,26,37,12,12238,62,203164,1
1014,247.0,1.0,GBmBloepA,1180317443,  河北,2018-09-28 02:25:16,中,:澳洲中国女子过马路闯红灯被击毙，求真伪。 廊坊·美林湾 微岛岛主的微博视频 ,103,709,92,112589,2815,34661,1
1015,306.0,5.0,GBI1YERuK,1288370924,  北京,2018-09-30 08:58:34,正常,:男子录像告诉大家，葡萄浸泡“促干剂”，吃葡萄干一定要洗一下，不然就会吃坏身体。你怎么看？ 黑哥爆料的秒拍视频 ,58,46,8,22562,1211,1487258,1
1016,324.0,1.0,GzBIF5RiZ,1866918370,  广东,2018-09-16 13:13:53,中,:深圳东门步行街、一家银行门口一箱人民币还没来得及抬上押运车、就被刮跑了[捂脸]吹出来全是人民币 看这片云的秒拍视频 ,142,89,184,30,825,31814,1
1017,115.0,5.0,GzGoWigYx,6590944948,  江苏,2018-09-17 01:09:03,中,:#瑞典警方回应#看这一家人睡瑞典斯德哥尔摩的【坟场】。玩的挺嗨的啊！国外撒泼打滚丢人现眼，在国内倒是闹的沸沸扬扬，居然扯到种族歧视上了！,13,51,78,0,71,24764,1
1018,108.0,1.0,GzIEKAjEc,1402324311,  北京,2018-09-17 06:53:29,中,:我正在看【2018年第24号台风“潭美”，即将生成，预计9月21日强势登陆我国】，分享给你，一起看吧！ 2018年第24号台风“潭美”，即将生成，预计9月21日强势登陆我国 #台风谭美来袭##台风谭美# 【哇塞，排队】 http://t.cn/Eva7MvG,12,12,27,74093,3034,31179,1
1019,82.0,1.0,GzVmur6fs,5993650397,  北京,2018-09-18 15:14:12,中,:据说深圳东门老街那里atm机被吹飞了。到处是钱#台风山竹# 污白菌的秒拍视频 ,2,2,1,17288,793,231441,1
1020,86.0,1.0,GzAz6B0tG,2651079587,  山东,2018-09-16 10:17:35,中,:#潍坊爆料#从外太空感受下世纪最强台风“山竹”威力！！！ 潍坊 · 文化路 别拿钢镚不当钱的秒拍视频 ,3,5,6,3193,174,10573,1
1021,87.0,1.0,GzB5Gy5tO,1790477047,  广东,2018-09-16 11:37:52,中,:今日中午12点过后，全佛山高速公路只出不进！#台风山竹##台风山竹袭来##佛山身边事# 佛山文颖的微博视频,35,69,20,8160,503,55798,1
1022,106.0,7.0,GzBRo8ZQM,3605319103,  广东 深圳,2018-09-16 13:35:23,中,:#台风山竹# 深圳沿江高速，小面包车被吹翻了，愿车上的人平平安安🙏 深圳 深圳美女的微博视频 ,6,23,20,401,175,15606,1
1023,1033.0,126.0,GAb0UafFB,1371675920,  海外,2018-09-20 07:04:58,中,:经查证，这条信息不实。 ,393,258,73,35441,2891,1473768,1
1024,124.0,2.0,GzRVVrQT8,3272802533,  北京,2018-09-18 06:30:31,正常,:网传煤矿挖到黄金，老百姓自发进行抢救性捡取，南海的任务就交给你们了 内涵萌主的秒拍视频 ,24,239,64,27682,520,471675,1
1025,5946.0,722.0,GAkFppsR6,1214074324,  北京,2018-09-21 07:39:29,中,:我先声明一下，可能是联合国教科文组织在造假？你忍心一下看完。最新联合国公布的全球国民素质道德水平调查及排名，中国连续几十年排名世界第160位以后或者倒数第二，而日本国民素质连续30多年排名世界第一。 中国与日本国民之间的素质差距约为50-80年，其中中国小学教育与日本的差距是50年，中等教育差距70年，高等教育差距90年。（转）,4500,632,4311,115022,4550,2558437,1
1026,4637.0,115.0,GB3nXdcfs,5559719169,  其他,2018-09-26 01:30:05,中,:中山公交一位女生被强奸，在虎扑看到的这个视频，内容不长，在公交上一位女生被这个男的，扒掉上身内衣并试图进一步猥亵，女生期间疯狂反抗，嘶吼的声音我听着觉得胆颤，但是周围一圈人却没有一个愿意上去帮忙的，司机也在漠视 看着女生受欺负 这真的是我认识的中国吗 半夜看的气人！希望有关部门能严查这件事！并且对这个男的处罚！！！@平安中山 @人民日报 @共青团中央 @紫光阁 这件事中最恶心的就是虎扑这个论坛  为了所谓的维稳不顾事情严重性 疯狂删帖   后面直接关掉服务器不给讨论就想问问你们真的有一点良知吗？,3105,1486,2149,10,110,302,1
1027,258.0,11.0,GAx44pD62,1407879212,  浙江,2018-09-22 15:13:12,中,:上海昨天公交车撞人视频，女驾驶员事发后的视频看起来也是完全吓懵了，逝者安息，希望所有路上的行人及司机都能注意交通安全🙏 加油毛豆酱的微博视频 ,13,275,54,13215,170,12123,1
1028,80.0,1.0,GzBULDF7s,1931449084,  台湾,2018-09-16 13:43:43,中,:#山竹来了# 这才仅仅是七级，风眼还没有到达深圳，住在前海边上的我都已经感觉楼房在摇晃了，十级风眼到达会是怎么样？#超强台风山竹# Munbel的秒拍视频 ,3,2,1,1680,187,3918,1
1029,84.0,2.0,GzwJLl8by,2141469987,  广东,2018-09-16 00:32:52,中,:全广东包括港澳地区都在等台风，就像等初恋男友，怕他不来，又怕他乱来。#超强台风山竹# ,0,4,3,3034,145,375,1
1030,100.0,1.0,GzDSs8u3h,6337200717,  其他,2018-09-16 18:43:30,正常,:深圳第一高楼！！！#超强台风山竹# 平安金融大厦600米！！！！#台风山竹# 大厦玻璃不停的被吹掉……恐怖😱😱😱😱 嘟嘴哥的微博视频,1,8,1,6551,416,161010,1
1031,87.0,1.0,GzuVev0P9,1872728614,  浙江,2018-09-15 19:55:38,中,:#骇人听闻台风山竹# 紧急！最强台风“山竹”即将登陆！光是台风眼面积都比香港大！“山竹”是2018年的22号台风，进入48小时警戒线后，逐渐靠近菲律宾，这是首个登陆的区域，影响可能也是2018年最强的一次，最大风量为150 kt，将会加速通过菲律宾岛屿，然后降低影响我国，所以在进入24小时警戒线之前，18级超强台风山竹继续前进，大家都需要观察台风的变动，山竹的力度很强，做好防御与准备工作，保证安全第一是必不可少的,0,1,0,2813,6490,157546,1
1032,94.0,2.0,GzBPrBXio,1872728614,  浙江,2018-09-16 13:30:36,中,:#骇人听闻台风山竹# 山竹登陆深圳腾讯总部大楼，玻璃丢了很多下来，大家注意安全🙏🙏🙏 陈晓东杭州豪宅别墅董事长的微博视频 ,9,7,3,2813,6490,157546,1
1033,91.0,2.0,GzMMDiw29,5265023055,  湖南,2018-09-17 17:23:53,中,:海市蜃楼，这个有点帅啊,3,13,2,11400,216,113927,1
1034,124.0,4.0,GzMLrE066,1893769523,  江苏 南京,2018-09-17 17:20:58,中,:哇塞，这就是传说中的海市蜃楼吗？,726,633,25,68021,315,7173329,1
1035,90.0,1.0,GzSkS3Utc,2303112811,  江苏 南京,2018-09-18 07:31:58,正常,:重要通知！！！以后支付宝打款请勿备注货款、型号、或者自带标签。谢谢配合。用支付宝转账的时候、千万不要选标签哦！！！如果你们的支付宝包更新了、千万注意！！！转账时候别选标签！！！要交税的！所以如果因为您选了标签，税由您交，补齐所有钱我这边才发货，所以不要选！果然 、开始有动作了🌚🌚🌚 支付宝已经积极的配合新【电商法】请各位不要点任何选项 如果点了要主动补17%增值税 谢谢🙏银行卡转账也一样,0,0,7,56,176,100,1
1036,274.0,24.0,GzJTJEDlk,1886419032,  广东 广州,2018-09-17 10:03:09,中,:朋友发我的，上海竟然出现了海市蜃楼，不愧是魔都,1760,2274,590,4637,2724,6149833,1
1037,108.0,1.0,GzUll6WfH,5139014062,  上海 静安区,2018-09-18 12:38:38,正常,:注意：平时第三方支付软件        如：转支付宝的时候、千万不要选标签哦！！！如果你们的支付宝包更新了、千万注意！！！转账时候别选标签！！！要交税的！    所以如果转账因为您选了标签，税由您交，方能继续服务哈。    果然 、开始有动作了🌚🌚🌚 支付宝已经积极的配合新【电商法】请各位不要点任何选项 如果点了要主动补16%增值税 谢谢🙏 上海·上海火车站,2,1,1,155,17,5491,1
1038,95.0,1.0,GzMKeljrI,3865368161,  北京,2018-09-17 17:17:58,正常,:支付宝已经积极的配合新电商法，新版本更新后在朋友间互相转账时标签为公司相关可能会被认为非税收入，此类交易或被认为偷税行为或补交税金,0,1,7,596,480,27426,1
1039,80.0,1.0,GzNMruN2V,3297505181,  浙江,2018-09-17 19:56:09,中,:《#游客遭瑞警察粗暴对待#瑞典大闹酒店的这家子人，刷了波存在感后，已经开始愉快地分享旅程了，还搔首弄姿没事儿人一样，内心真强大。》曹增光在百度App发表了新动态，快来和ta互动吧http://t.cn/Ev9c0mY,0,0,0,1150,1642,12064,1
1040,84.0,1.0,GzhuhBiay,2273083790,  香港,2018-09-14 09:43:33,中,:据说是美国太空总署拍摄到， 世纪最强太平洋恶魔风暴—#台风# 山竹,0,0,0,806,252,29404,1
1041,84.0,1.0,GzDfmvqTE,5853567732,  湖南 长沙,2018-09-16 17:07:11,中,:#台风山竹#砸着人蜡，也不知有木有性命之忧？唉! 武陵桃媛的微博视频 ,0,1,6,1404,135,649,1
1042,77.0,1.0,GziP14NP2,6081749600,  香港,2018-09-14 13:07:22,中,:美國太空總署拍攝到，世紀最強太平洋惡魔風暴....山竹....面積有台灣大小圖三是風眼周六晚就吹来香港[惊恐][爱心]颱風山竹預測[爱心]星期六: 1600 之後宣佈有機會掛3號風球約1900 掛3號風球約2200 掛8號風球星期日:0600 已到達8號風球風力最遲1100 宣佈有機會掛10號風球約1200 掛10號風球1400-1500 已到達10號風球風力2100 最高風速 177kph (TBC)星期一  最遲0600 改回掛8號風球約1700 風力明顯地減弱2000有機會改回3號風球*以上資料目前講有機會前後差兩小時! *星期一最準確數據要明日最後確定#我要上热门##超强台风山竹##台风山竹##天气##香港[地点]##香港#,0,0,0,1462,154,313,1
1043,92.0,1.0,GzCjcAsiB,5981928383,  广东,2018-09-16 14:43:55,中,:#台风山竹##山竹登陆##超强台风山竹# 全景下的台风山竹，大片正在上演 第一条评论的秒拍视频 ,74,195,0,292,309,14870,1
1044,82.0,1.0,GzrzE3bfN,1744556985,  浙江,2018-09-15 11:24:12,中,:这台风大的恐怖,0,0,0,309,43,1739,1
1045,80.0,1.0,GzBATbuwQ,1758257025,  广东,2018-09-16 12:54:44,中,:#超强台风山竹# 深圳沿江高速上演的一幕 Jeffrey锋哥的秒拍视频 ,2,3,4,3053,468,511,1
1046,82.0,1.0,Gzlpl8MPI,3395406160,  河南,2018-09-14 19:42:20,中,:美国太空总署拍摄到， 世纪最强太平洋恶魔风暴“山竹”，中心风力17级。大家一定要做好安全防范措施，保重！,0,1,0,5894,1024,856,1
1047,84.0,1.0,GzBYD01AC,5850939376,  河北 保定,2018-09-16 13:53:13,中,:航拍山竹#台风山竹袭来# ,0,0,2,249,399,908,1
1048,97.0,1.0,GzBTS4ysp,1826033963,  山东,2018-09-16 13:41:31,中,:据说深圳东门老街那里atm机被吹飞了。到处是钱。 #台风山竹# 买买提X的微博视频 ,14,17,8,2543,559,20765,1
1049,87.0,1.0,GzDotsi4x,3058498433,  山东,2018-09-16 17:29:39,中,:#台风山竹##台风# 台风来袭，堪比好莱坞~！ 今日胶州的秒拍视频 ,3,4,2,13253,441,300679,1
1050,86.0,1.0,GzB0ImJW6,1343707861,  北京 东城区,2018-09-16 11:25:37,中,:“山竹”壮观图。 慈实素食的秒拍视频 ,18,34,11,16374,3041,3104825,1
1051,86.0,1.0,GzBNVBRvZ,5560921396,  北京,2018-09-16 13:26:52,中,:这个山竹#超强台风山竹# 上海·118广场 田小燕Vicky的秒拍视频,0,3,3,697,432,54119,1
1052,102.0,1.0,GzKXmyJDq,3977676625,  吉林,2018-09-17 12:44:51,中,:#热门# 网传深圳步行街一押钞车，钱刚卸下来还没得及往屋搬就被山竹劫去了！没一个人敢追！,5,23,10,21380,1703,313282,1
1053,96.0,1.0,GzBQ5batL,5498415038,  北京,2018-09-16 13:32:09,中,:山竹来袭！大片即视感！#车轮上的世界# 百家车坛_许永福的秒拍视频 ,2,8,2,49607,155,1128733,1
1054,171.0,1.0,GzLJeviuK,6474283360,  海外,2018-09-17 14:42:46,中,:象山石浦水库倒了！！@西门町吃在宁波 宁波·象山 想自杀的少年的微博视频 ,11,5,9,137,161,83,1
1055,90.0,2.0,GzCfMtUfN,2605366221,  河南,2018-09-16 14:35:28,中,:据说深圳东门老街那里atm机被吹飞了。到处是钱。 环球旅行的微博视频 ,12,7,2,91,584,201093,1
1056,81.0,3.0,GzCMV3RyP,1607907790,  海外,2018-09-16 15:57:07,中,:在平安大厦附近的朋友们千万不要出门.平安大厦的玻璃跟纸片一样到处掉下来[惊恐][惊恐] 许昌 · 西关街区 九成居主人暨大陆衍圣公的微博视频 ,0,0,1,2157,592,385,1
1057,82.0,2.0,GzvZ7mkBy,1218709864,  广东,2018-09-15 22:37:57,中,:面临台风的香港。 深圳·华联花园 假装在革命的秒拍视频 ,4,9,7,16506,4859,91422,1
1058,82.0,1.0,GzC5GAX7O,2354542034,  广东,2018-09-16 14:10:36,中,:深圳最高楼 平安大厦 往下掉玻璃 美颜妆色全球购的微博视频 ,0,0,0,3237,315,1687,1
1059,84.0,2.0,GzdxZhESP,1732773075,  浙江,2018-09-13 23:41:40,中,:美国太空总署拍摄到世纪最强太平洋恶魔风暴－“山竹”，据传刚落成的珠港澳大桥最高抵御至16级强风，而“山竹”会是强度高达17级的超大型台风🌪🌪🌪🌪这周六晚就要登陆珠江口香港澳门一带了。。,5,8,14,38176,565,2396,1
1060,78.0,1.0,GzCnPyK92,3425723074,  湖北,2018-09-16 14:55:19,中,:平安大厦玻璃的吹下来了，世界毁灭吧! 爆米花AV的微博视频 ,0,3,0,222,413,170,1
1061,87.0,2.0,GzBvAxRYv,1657014247,  河南,2018-09-16 12:41:41,中,:台风山竹肆虐广州！网友：感觉世界末日要来了，恐惧加心疼！#台风山竹袭来##台风山竹# 赤道蚂蚁的秒拍视频 ,3,17,5,5522,83,18944,1
1062,104.0,2.0,GzDNtoD02,2256231983,  上海,2018-09-16 18:31:13,中,:据说深圳东门老街那里atm机被吹飞了。到处是钱。via@买买提X 上海热门资讯的微博视频 ,21,24,21,59848,2985,1149085,1
1063,83.0,2.0,Gzw4unBdh,6517802865,  浙江,2018-09-15 22:51:11,中,:这“山竹”有点瘆人#搞笑视频[超话]##微博搞笑排行榜[超话]# 搜查姬z的秒拍视频 ,26,51,13,14313,192,129744,1
